nzl,nozzle
nzlrn,hohenzollern
nzlrnmpr,hohenzollern_empire
nzm,enzyme
nzmlg,enzymology
nzmlgst,enzymologist
nzmlnkdmnsrbntsrlgcs,enzyme-linked-immunosorbent_serologic_assay
nzmv,nazimova
nzngrdtn,ionizing_radiation
nznnvgrd,nizhnyi_novgorod
nzprc,nez_perce
nzrn,nazarene
nzrt,nazareth
nzsm,nazism
nztn,"unionization,ionization"
nztncmbr,ionization_chamber
p,"hop,pup,puppy,pipa,upupa,hoopoe,pupa,ape,papio,opah,epee,hoop,pipe,pep,hope,ph,hip,pap,p,pi,phi,pe,hopi,hupa,hap,pop,yip,pie,pea,papaya,poi,hip-hop,hippo,papua,apia,po,hippie,payee,pope,yuppie,pei,poe,pip,poppy,poa,pia,opepe,hypha,paye,ephah,pya,hypo,pahoehoe"
pb,"phoebe,peba,phobia"
pbck,payback
pbcr,pubic_hair
pbcrwl,pub_crawl
pbd,peabody
pbdpk,pobeda_peak
pbk,pop-up_book
pbl,"pueblo,puebla,pebble"
pblc,public
pblccrt,public_charity
pblcdbt,public_debt
pblcdfndr,public_defender
pblcdmn,public_domain
pblcdrsstm,public_address_system
pblcdscsn,public_discussion
pblcfc,public_office
pblcknwldg,public_knowledge
pblclbr,public_library
pblclw,public_law
pblcn,publican
pblcnsnc,public_nuisance
pblcpn,public_opinion
pblcprprt,public_property
pblcrltns,public_relations
pblcrltnscmpgn,public-relations_campaign
pblcrltnsprsn,public_relations_person
pblcs,public_house
pblcscl,public_school
pblcsmnt,public_easement
pblcspkng,public_speaking
pblcsqr,public_square
pblcsrvc,public_service
pblcsrvnt,public_servant
pblcst,publicist
pblct,publicity
pblctlt,public_toilet
pblctn,publication
pblctrnsprt,public_transport
pblctrnst,public_transit
pblctrsr,public_treasury
pblcwrks,public_works
pblm,"pabulum,pablum"
pbls,payables
pblsngcnglmrt,publishing_conglomerate
pblsr,publisher
pbmb,pipe_bomb
pbn,hipbone
pbpb,phobophobia
pbrc,pibroch
pbrdr,upbraider
pbrn,hepburn
pbrngng,upbringing
pbrt,puberty
pbs,"pubis,pubes,phobos"
pbsc,hippobosca
pbscd,hippoboscidae
pbsdm,hypobasidium
pbt,"hip_boot,upbeat,pebibit"
pbtl,pop_bottle
pbtlprtnm,hypobetalipoproteinemia
pbw,up-bow
pc,"pace,phaeophyceae,pica,phoca,pooch,paca,apc,eyepiece,ipecac,piece,pouch,puce,peace,apache,peach,papacy,pachuco,picea,pichi,epoch"
pcblgt,peach_blight
pcbln,phycobilin
pcblns,peaceableness
pcbls,peach_bells
pcbrd,pc_board
pcccrm,peach_ice_cream
pccr,pace_car
pccrps,peace_corps
pcd,"picidae,phocidae"
pcdg,poached_egg
pcdml,pouched_mole
pcdms,pouched_mouse
pcdnc,apache_dance
pcdr,picador
pcdrm,pachyderm
pcdrstnc,piece_de_resistance
pcds,picoides
pcdvc,peace_advocacy
pcdvldnc,apache_devil_dance
pcfc,pacific
pcfcbtlnsdlpn,pacific_bottlenose_dolphin
pcfccd,pacific_cod
pcfccst,pacific_coast
pcfcgntslmndr,pacific_giant_salamander
pcfclbt,pacific_halibut
pcfclt,piece_of_cloth
pcfcnrtwst,pacific_northwest
pcfcnt,phi_coefficient
pcfcnwt,pacific_newt
pcfcrdl,pacific_ridley
pcfcrng,pacific_herring
pcfcspndgfs,pacific_spiny_dogfish
pcfcsrdn,pacific_sardine
pcfcstrgn,pacific_sturgeon
pcfctm,pacific_time
pcfctn,"pacification,opacification"
pcfctrpltl,pacific_tripletail
pcfctrtd,pacific_tree_toad
pcfcw,pacific_yew
pcfcwlrs,pacific_walrus
pcfgt,piece_of_eight
pcfltr,piece_of_leather
pcfr,pacifier
pcfrd,picofarad
pcfrmbrd,piciform_bird
pcfrms,piciformes
pcfrng,peace_offering
pcfsm,pacifism
pcfst,pacifist
pcfwstpl,peace_of_westphalia
pcg,pichiciago
pck,"pick,peachick,peacock,pack,puck,paycheck,peck,pock"
pckbckplnt,pickaback_plant
pckc,pack_ice
pckdcls,packed_cells
pckf,pick-off
pckfcrds,pack_of_cards
pckfrd,pickford
pckg,package
pckgdgds,packaged_goods
pckgng,packaging
pckgngcmpn,packaging_company
pckgstr,package_store
pckgtr,package_tour
pckl,pickle
pcklb,pickelhaube
pcklbrl,pickle_barrel
pckldrng,pickled_herring
pcklrls,pickle_relish
pckmrk,pockmark
pckn,pickaninny
pckng,"packing,picking"
pckngbx,packing_box
pckngmtrl,packing_material
pckngndl,packing_needle
pckngs,"pickings,packinghouse"
pcknml,pack_animal
pckp,pickup
pckpckt,pickpocket
pckpng,peacekeeping
pckpr,peacekeeper
pckr,"hop-picker,packer,picker,packera,pucker"
pckrdng,pack_riding
pckrl,pickerel
pckrlfrg,pickerel_frog
pckrlwd,pickerelweed
pckrng,pickeringia
pckrs,packhorse
pckrt,packrat
pcksdl,packsaddle
pcksds,pick's_disease
pckt,"picket,packet,pocket,pickett"
pcktbk,pocketbook
pcktbks,pocketbook_issue
pcktbrg,pocket_borough
pcktbt,picket_boat
pcktbtlsp,pocket_battleship
pcktcmb,pocketcomb
pcktdbt,pocketed_bat
pcktdctnr,pocket_dictionary
pcktfl,pocketful
pcktflp,pocket_flap
pcktfnc,picket_fence
pcktknf,pocketknife
pcktln,picket_line
pcktmn,pocket_money
pcktms,pocket_mouse
pcktndkrcf,pocket-handkerchief
pcktrd,packthread
pcktrn,peacock-throne
pcktrt,pocket_rat
pcktsp,picket_ship
pcktvt,pocket_veto
pcktwtc,pocket_watch
pcl,"piccolo,piccalilli,picul,epicycle,pachycheilia,pipeclay"
pclcm,hypocalcemia
pclcps,poecilocapsus
pclctrn,epicyclic_train
pcld,"poeciliidae,epicycloid,hypocycloid"
pclfwlw,peachleaf_willow
pclg,phycology
pclgl,poecilogale
pclnr,pipe_cleaner
pclp,pace_lap
pclplcntn,apical_placentation
pclps,apocalypse
pclrscd,hypochlorous_acid
pclrt,"peculiarity,hypocellularity,hypochlorite"
pclrvlct,peculiar_velocity
pclt,piculet
pclvr,hop_clover
pclx,epicalyx
pcmcs,phycomycosis
pcmcts,phycomycetes
pcmkr,pacemaker
pcml,phocomelia
pcmlb,peach_melba
pcmlsfctn,phacoemulsification
pcmns,picumnus
pcmnstrtg,pac-man_strategy
pcmps,hippocampus
pcmrc,peace_march
pcmtr,picometer
pcn,"phycocyanin,phocoena,pyocyanin,pecan,puccini,puccoon,puccinia"
pcnc,"picnic,apocynaceae,pucciniaceae"
pcnckr,picnicker
pcncm,picnic_ham
pcncr,picnic_area
pcncrpscl,pacinian_corpuscle
pcndl,epicondyle
pcndlts,epicondylitis
pcndm,pycnidium
pcndr,hypochondria
pcndrc,hypochondriac
pcndrm,hypochondrium
pcndsts,pycnodysostosis
pcng,"poaching,pacing"
pcngnd,pycnogonida
pcnk,pachinko
pcnm,apocynum
pcnp,pecan_pie
pcns,"pyocyanase,pycnosis"
pcntm,pycnanthemum
pcntr,epicenter
pcnts,"epicanthus,pocahontas"
pcntv,peace_initiative
pcp,apocope
pcpl,pachycephala
pcplsr,pachycephalosaur
pcpm,epic_poem
pcpn,hypocapnia
pcprcs,peace_process
pcpt,peach_pit
pcptrs,pecopteris
pcr,"picariae,pacer,peccary,poacher,epicure"
pcrb,pea_crab
pcrc,hypocreaceae
pcrccd,picric_acid
pcrcrd,peach_orchard
pcrd,"pochard,epicardia,picardie"
pcrdc,epacridaceae
pcrdm,epicardium
pcrls,hypocreales
pcrmcnm,hypochromic_anemia
pcrmctm,pheochromocytoma
pcrn,popcorn
pcrnbl,popcorn_ball
pcrnglnd,apocrine_gland
pcrnm,epicranium
pcrnsm,epicureanism
pcrnvrs,picornavirus
pcrp,"apocrypha,epicarp"
pcrps,hippocrepis
pcrs,"phacochoerus,aepyceros,hypocrisy,epicurus,hypochaeris,picris,epacris"
pcrsm,"epicurism,picrasma"
pcrst,pie_crust
pcrt,"pie_chart,hypocrite"
pcrtct,hippocratic_oath
pcrtrn,phycoerythrin
pcrts,hippocrates
pcrzs,pachyrhizus
pcs,"pachisi,hypopachus,picus,ophiuchus,pecos,picasso"
pcsc,peach_sauce
pcscnd,picosecond
pcsndr,pachysandra
pcst,"hope_chest,upcast"
pcstnc,hippocastanaceae
pcstr,pacesetter
pct,"pay_cut,picot,opacity"
pctccd,pectic_acid
pctgrp,pictograph
pctl,pocatello
pctm,peacetime
pctn,"pachytene,pectin"
pctnbrnc,pectinibranchia
pctnd,pectinidae
pctr,"picture,pipe_cutter,pictor"
pctrbk,picture_book
pctrfrm,picture_frame
pctrl,"pectoral,pictorial"
pctrlfn,pectoral_fin
pctrlgrdl,pectoral_girdle
pctrlrprsntn,pictorial_representation
pctrlsmjr,pectoralis_major
pctrlsmnr,pectoralis_minor
pctrlsndpr,pectoral_sandpiper
pctrlvn,pectoral_vein
pctrng,picturing
pctrpln,picture_plane
pctrpstcrd,picture_postcard
pctrrl,picture_rail
pctrsqns,picturesqueness
pctrt,picture_hat
pctrwndw,picture_window
pctrwrtng,picture_writing
pcts,"pooecetes,epictetus,epipactis"
pctslbrn,epipactis_helleborine
pcvlt,picovolt
pcwrk,piecework
pd,"padda,pipidae,upupidae,apodidae,apoidea,apidae,aphidoidea,aphid,aphididae,pad,ophidiidae,ephippidae,ipod,pod,paddy,padua,pee_dee,pood,payday"
pdbldgrb,pied-billed_grebe
pdc,paducah
pdcb,pedicab
pdck,"piddock,paddock,poop_deck"
pdcl,pedicel
pdclcd,pediculicide
pdcld,pediculidae
pdcls,"pediculus,pediculosis"
pdclscpts,pediculosis_capitis
pdclscrprs,pediculosis_corporis
pdclspbs,pediculosis_pubis
pdclt,pediculati
pdcpd,podicipedidae
pdcps,podiceps
pdcptfrms,podicipitiformes
pdcptfrmsbrd,podicipitiform_seabird
pdcr,pedicure
pdcrp,podocarp
pdcrpc,podocarpaceae
pdcrps,podocarpus
pdctcrtr,epideictic_oratory
pdcts,"pedioecetes,pediocactus"
pdfrmbrd,apodiform_bird
pdfrms,apodiformes
pdg,pudge
pdgn,pidgin
pdgr,pedigree
pdk,"updike,padauk"
pdl,"poodle,paddle,pedal,puddle"
pdlbx,paddle_box
pdlc,pedaliaceae
pdlck,padlock
pdlfs,paddlefish
pdlg,podalgia
pdlm,paphiopedilum
pdlmbs,podilymbus
pdlmng,pied_lemming
pdln,aphid_lion
pdlnts,pedilanthus
pdlpnt,pedal_point
pdlpsr,pedal_pusher
pdlr,"pedaler,peddler,puddler,podalyria"
pdlstmr,paddle_steamer
pdlwl,paddlewheel
pdm,"apodeme,hippodamia"
pdmc,epidemic
pdmcds,epidemic_disease
pdmcnvrgns,hippodamia_convergens
pdmcplrdn,epidemic_pleurodynia
pdmlg,epidemiology
pdmlgst,epidemiologist
pdmln,pademelon
pdmnt,"pediment,piedmont"
pdmntglcr,piedmont_glacier
pdms,"apodemus,epididymis"
pdmtr,pedometer
pdmts,epididymitis
pdn,"pydna,ophiodon,apadana"
pdncl,peduncle
pdncltdplp,pedunculated_polyp
pdndlblck,pudendal_block
pdndlclft,pudendal_cleft
pdndlrtr,pudendal_artery
pdndlvn,pudendal_vein
pdndm,pudendum
pdndrm,epidendrum
pdndrn,epidendron
pdng,"padding,pudding"
pdngfc,pudding_face
pdngstn,pudding_stone
pdngwf,puddingwife
pdnms,pedionomus
pdnt,pedant
pdntd,ophiodontidae
pdntr,pedantry
pdntst,pedodontist
pdnvrs,hepadnavirus
pdpl,"pedophilia,pedophile"
pdplm,podophyllum
pdplp,pedipalpi
pdpr,pied_piper
pdr,ephedra
pdrc,ephedraceae
pdrft,updraft
pdrgd,podargidae
pdrgs,podargus
pdrlnjctn,epidural_injection
pdrlnsts,epidural_anesthesia
pdrm,"hypoderma,hippodrome,pipe_dream"
pdrmcndl,hypodermic_needle
pdrmcsrng,hypodermic_syringe
pdrmlcl,epidermal_cell
pdrms,"hypodermis,epidermis"
pdrn,"padrone,ephedrine"
pdrs,opheodrys
pdrst,"pederasty,pederast"
pdrt,pay_dirt
pdrwsk,paderewski
pds,phidias
pdscp,epidiascope
pdsm,ophidism
pdstl,pedestal
pdstltbl,pedestal_table
pdstrn,pedestrian
pdstrncrsng,pedestrian_crossing
pdstrntrfc,pedestrian_traffic
pdt,update
pdtlf,pedate_leaf
pdtm,podetium
pdtng,updating
pdtr,"pied-a-terre,podiatry"
pdtrcs,pediatrics
pdvctn,paid_vacation
pdxc,podaxaceae
pdzl,podzol
pf,"piaffe,puff,piaf,payoff"
pfbl,puffball
pfbrd,puffbird
pfbtr,puff_batter
pfdr,puff_adder
pfdrc,puffed_rice
pfdwt,puffed_wheat
pfl,"pop_fly,pipeful"
pflns,hopefulness
pflr,pea_flour
pflsk,hipflask
pfn,puffin
pfng,"puffing,pfennig"
pfnkcn,pfannkuchen
pfns,puffinus
pfpst,puff_paste
pfr,"puffer,puffery"
pfs,pipefish
pft,puppy_fat
pftng,pipefitting
pfwl,peafowl
pg,"pug,pogge,peg,pig,page,apogee,paige,epigaea,pipage,aphagia"
pgb,pageboy
pgbck,piggyback
pgbd,pig_bed
pgbnk,piggy_bank
pgbrd,pegboard
pgct,phagocyte
pgcts,phagocytosis
pgd,pagoda
pgdtr,pagoda_tree
pgfs,pigfish
pgl,puglia
pglcm,hypoglycemia
pglcmcgnt,hypoglycemic_agent
pgld,pig_lead
pgls,"pagellus,hippoglossus"
pglsc,ophioglossaceae
pglsds,hippoglossoides
pglsl,hypoglossal
pglsls,ophioglossales
pglsm,ophioglossum
pglt,piglet
pglts,"epiglottis,epiglottitis"
pgm,"pygmy,apogamy"
pgmcmpnz,pygmy_chimpanzee
pgmcprs,pygmy_cypress
pgmglblnm,hypogammaglobulinemia
pgmln,pygmalion
pgmmrmst,pygmy_marmoset
pgmms,pygmy_mouse
pgmnt,pigment
pgmntn,"pigmentation,hypopigmentation"
pgmsprmwl,pygmy_sperm_whale
pgmt,pegmatite
pgmtlnm,pigmy_talinum
pgn,"pigeon,apogon,popgun,pogonion,iphigenia,epigone,pagan,paganini,pugin,pogonia,phagun"
pgnbrst,pigeon_breast
pgnc,poignance
pgnd,apogonidae
pgndrpngs,pigeon_droppings
pgndsm,hypogonadism
pgng,paging
pgnglmt,pigeon_guillemot
pgnl,pigeonhole
pgnp,pigeon_pea
pgnpr,pogonophora
pgns,"pug_nose,epigenesis"
pgnsm,paganism
pgnt,"pageant,pignut"
pgntn,pagination
pgnts,pigeon_toes
pgnwk,pigeon_hawk
pgpd,pygopodidae
pgpg,pago_pago
pgpl,pagophila
pgpls,pagophilus
pgprntr,page_printer
pgps,pygopus
pgptrs,phegopteris
pgr,piggery
pgrd,"upgrade,paguridae"
pgrdn,hop_garden
pgrm,"pogrom,epigram"
pgrn,pig_iron
pgrp,"epigraphy,epigraph,pop_group"
pgrs,"pagurus,pagrus"
pgrscr,apgar_score
pgs,"euphagus,ophiophagus,pegasus"
pgscls,pygoscelis
pgsft,pigs'_feet
pgskn,pigskin
pgsnblnkts,pigs_in_blankets
pgsrs,pig's_ears
pgstck,pogo_stick
pgstckng,pigsticking
pgstmn,pogostemon
pgstrcplxs,hypogastric_plexus
pgstrcrtr,epigastric_artery
pgstrcvn,"epigastric_vein,hypogastric_vein"
pgstrm,epigastrium
pgt,"paget,piaget"
pgtl,pigtail
pgtp,peg_top
pgtsds,paget's_disease
pgtsnd,puget_sound
pgwd,pigweed
pjc,papaya_juice
pjckt,pea_jacket
pjm,pajama
pjn,"pujunan,upjohn"
pjv,apojove
pk,"peek,pika,puku,pike,peak,puka,poke,aphakia"
pkb,peekaboo
pkbln,pikeblenny
pkc,aphakic
pkck,poke_check
pkdrvrsng,piked_reverse_hang
pklm,hypokalemia
pkltrm,poikilotherm
pkm,pokomo
pkmlkwd,poke_milkweed
pkngmn,peking_man
pkns,"pekinese,hopkins"
pknsn,hopkinson
pknt,puka_inti
pkprc,pike-perch
pkr,poker
pkrfc,poker_face
pkrlmrt,poker_alumroot
pkrnd,poker_hand
pkrplnt,poker_plant
pkrtpk,epikeratophakia
pkspk,pike's_peak
pkstf,pikestaff
pkstn,"pakistan,pakistani"
pkstnmntrnt,pakistani_monetary_unit
pkstnrp,pakistani_rupee
pktst,pku_test
pkwd,pokeweed
pl,"play,pull,ploy,polo,pool,poll,appeal,plea,pipilo,poephila,pipile,philohela,popillia,pall,peephole,phial,pile,pill,ply,pole,pulley,pupil,papilla,pali,peal,paella,phyllo,peel,apple,people,phyle,palau,uphill,apollo,poilu,opel,paul,paul_iii,pauli,pyle,pilea,pipal,pellaea,payola,pul,pula,pail,palilalia,papule,opal"
plb,playboy
plbck,"pullback,playback"
plbctm,phlebectomy
plbdm,phlebodium
plbg,pill_bug
plbk,playbook
plbl,"polo_ball,pool_ball,playbill"
plblg,paleobiology
plblgt,apple_blight
plblt,pliability
plbm,epilobium
plbn,"plebeian,pole_bean"
plbr,pallbearer
plbrd,appeal_board
plbrgn,plea_bargain
plbrs,polyborus
plbsct,plebiscite
plbtd,pelobatidae
plbtl,pill_bottle
plbtln,polybutylene
plbtms,phlebotomus
plbtmst,phlebotomist
plbtn,paleobotany
plbtr,"apple_butter,polybotrya"
plbtrmbs,phlebothrombosis
plbts,phlebitis
plbx,"pillbox,playbox"
plc,"plaice,palace,place,policy,palaic,ploce,populace,police,appalachia,phallaceae"
plcb,placebo
plcbfct,placebo_effect
plcblt,applicability
plcbt,"place_bet,police_boat"
plccdm,police_academy
plccmsnr,police_commissioner
plccrt,police_court
plcctn,police_action
plcd,"ploceidae,pulicidae"
plcdg,police_dog
plcdns,pellucidness
plcdprtmnt,police_department
plcdrm,"placodermi,placoderm"
plcdt,placidity
plcfbsns,place_of_business
plcfwrsp,place_of_worship
plck,"pluck,pollack,polack,pollock"
plckck,place_kick
plckckr,place-kicker
plckt,placket
plcl,"pellicle,apalachicola"
plcldc,phyllocladaceae
plcldr,"placeholder,policyholder"
plclds,phyllocladus
plclg,paleoecology
plclmtlg,paleoclimatology
plclr,pellicularia
plclrsmr,apalachicola_rosemary
plcmkr,policy_maker
plcmn,"placeman,policeman"
plcmnbrd,policeman_bird
plcmnt,placement
plcmntfc,placement_office
plcmt,place_mat
plcmtrn,police_matron
plcn,"placuna,pelican,epilachna,pull_chain,appalachian,pliocene,paleocene"
plcncprjctn,polyconic_projection
plcncrsng,pelican_crossing
plcnd,"pelecanidae,pelecanoididae"
plcnfrms,pelecaniformes
plcnfrmsbrd,pelecaniform_seabird
plcnm,place_name
plcns,"pelecanus,appalachians"
plcnt,"placenta,applicant"
plcntl,placental
plcntn,placentation
plcntprv,placenta_previa
plcprcnct,police_precinct
plcptr,plecoptera
plcr,"placer,pulicaria"
plcrblm,paleocerebellum
plcrcrcd,phalacrocoracidae
plcrcrx,phalacrocorax
plcrd,pilchard
plcrm,polychrome
plcrmng,placer_mining
plcrmnr,placer_miner
plcrp,polycarp
plcrpn,pilocarpine
plcrs,"polycirrus,papal_cross"
plcrsm,pleochroism
plcrsntmpd,pale_chrysanthemum_aphid
plcrt,"paleacrita,applecart"
plcrtd,pulchritude
plcrtvrnt,paleacrita_vernata
plcs,"ploceus,pollachius"
plcsqd,police_squad
plcsr,"pelycosauria,pelycosaur"
plcsrgnt,police_sergeant
plcst,police_state
plcstckdnds,polycystic_kidney_disease
plcstg,phallic_stage
plcstn,police_station
plcstng,place_setting
plct,"polychaeta,polychaete,polecat,pollucite"
plctgnt,"plectognathi,plectognath"
plctl,euplectella
plctm,polycythemia
plctmcts,plectomycetes
plctn,"application,plication,placation,plectania"
plctnfrm,application_form
plctnrntdlng,application-oriented_language
plctpr,plectophera
plctprpts,plicatoperipatus
plctprptsjmcns,plicatoperipatus_jamaicensis
plctr,"applicator,phylactery"
plctrlt,polyelectrolyte
plctrm,aplectrum
plctrnts,plectranthus
plctrpnx,plectrophenax
plctrz,plectorrhiza
plcts,plecotus
plcvn,police_van
plcwrk,police_work
pld,"haploid,pholadidae,phyllidae,peludo,pholidae,pill_head,palladio,phyllode,haploidy"
pldbt,pallid_bat
pldc,phyllodoce
pldctl,polydactyly
pldctls,polydactylus
pldcts,pylodictus
pldg,"pledge,pledgee"
pldgr,pledger
pldgtkr,pledge_taker
pldlp,philadelphia
pldlpc,philadelphaceae
pldlpflbn,philadelphia_fleabane
pldlps,philadelphus
pldm,"pallidum,papilledema,palladium"
pldmplng,apple_dumpling
pldmtmtcs,applied_mathematics
pldn,polyodon
pldndrlg,paleodendrology
pldndrn,"philodendron,phellodendron"
pldng,"plodding,pleading"
pldnt,aplodontia
pldntd,"aplodontiidae,polyodontidae"
pldps,polydipsia
pldpsclg,applied_psychology
pldr,"polder,plodder,upholder"
pldrlngl,polyhedral_angle
pldrn,"apeldoorn,polyhedron"
pldrvr,pile_driver
plds,pleiades
pldt,pholidota
plf,"pull-off,playoff,pilaf"
plfc,paleface
plfdscrd,apple_of_discord
plfgm,playoff_game
plflns,playfulness
plfm,polyfoam
plfns,paulo_afonso
plfpr,apple_of_peru
plfr,palfrey
plfrg,pilferage
plfrtr,apple_fritter
plft,uplift
plftng,uplifting
plg,"plug,apology,plague,paleology,epilogue,hypallage,plage"
plgcbrd,pelagic_bird
plgcls,plagioclase
plgcpl,plagiocephaly
plgfs,plug_fuse
plgl,"plughole,polygala"
plglc,polygalaceae
plglcdnc,plagal_cadence
plglg,paleogeology
plgls,opal_glass
plgm,"phlegm,polygamy"
plgmnslnc,ploughman's_lunch
plgmst,polygamist
plgn,"polygonia,polygene,philogyny,polygon,polygyny"
plgnc,polygonaceae
plgncdsrdr,polygenic_disorder
plgnls,polygonales
plgnm,polygonum
plgnsm,pelagianism
plgnst,polygynist
plgnstgngstrsmnddrgs,people_against_gangsterism_and_drugs
plgntm,polygonatum
plgnts,plagianthus
plgpt,phlogopite
plgr,"playgoer,pellagra"
plgrm,"pyelogram,pilgrim"
plgrmg,pilgrimage
plgrmsprgrs,pilgrim's_progress
plgrnd,playground
plgrnm,apple_geranium
plgrp,"pyelography,polygraph,paleogeography,paleography"
plgrpr,paleographer
plgrsm,plagiarism
plgrst,plagiarist
plgrv,palgrave
plgs,pelagius
plgspt,plague_spot
plgst,"apologist,philologist"
plgstn,phlogiston
plgt,plight
plgtcs,apologetics
pljc,apple_juice
pljck,applejack
pljl,apple_jelly
plk,"polka,polk"
plkdt,polka_dot
pll,pale_ale
pllt,palo_alto
pllw,pale_yellow
plm,"plum,polyoma,apolemia,phyllium,pallium,pelham,peplum,plume,palm,phylum,epiphyllum,phleum,palmae,phloem,papilloma,phellem"
plmb,aplomb
plmbb,plumb_bob
plmbc,palm_beach
plmbg,plumbago
plmbgnc,plumbaginaceae
plmbgnls,plumbaginales
plmbln,plumb_line
plmblvl,plumb_level
plmbng,plumbing
plmbngfxtr,plumbing_fixture
plmbr,plumber
plmbrl,plumb_rule
plmbrssnk,plumber's_snake
plmc,polemic
plmcs,"philomachus,polemics"
plmcst,polemicist
plmct,"palm_cat,plumcot"
plmd,polyamide
plmdscrpnfs,plumed_scorpionfish
plmdtsck,plumed_tussock
plmfrtdw,plum-fruited_yew
plmgrs,plume_grass
plmgt,apple_maggot
plmkr,playmaker
plml,"pall-mall,plumule,palm_oil,pall_mall"
plmlg,paleomammalogy
plmls,palmales
plmlt,polo_mallet
plmlts,poliomyelitis
plmn,"palaemon,palomino,pullman,polyhymnia,philemon,palimony"
plmnc,polemoniaceae
plmnd,palaemonidae
plmnls,polemoniales
plmnm,polemonium
plmnrcngstn,pulmonary_congestion
plmnrcrcltn,pulmonary_circulation
plmnrmblsm,pulmonary_embolism
plmnrntrx,pulmonary_anthrax
plmnrplxs,pulmonary_plexis
plmnrrsrv,pulmonary_reserve
plmnrrtr,pulmonary_artery
plmnrstns,pulmonary_stenosis
plmnrtbrcls,pulmonary_tuberculosis
plmnrtrnk,pulmonary_trunk
plmnrvlv,pulmonary_valve
plmnrvn,pulmonary_vein
plmnt,"pulmonata,palm_nut,apple_mint"
plmp,"plump,plume_poppy"
plmpdng,plum_pudding
plmpns,plumpness
plmpst,palimpsest
plmr,"palmer,plumeria,palmyra,polymer"
plmrcn,paleo-american
plmrcncltr,paleo-american_culture
plmrp,polymorph
plmrpcrbdmsrcm,pleomorphic_rhabdomyosarcoma
plmrpsm,"pleomorphism,polymorphism"
plmrs,polymerase
plmrztn,polymerization
plms,phlomis
plmsc,plum_sauce
plmsl,plimsoll
plmsnd,palm_sunday
plmst,palmist
plmstgn,polymastigina
plmstgt,polymastigote
plmstr,palmistry
plmsts,polymyositis
plmt,"palometa,plymouth,polymath,philomath,playmate,palmetto"
plmtccd,palmitic_acid
plmtcln,plymouth_colony
plmtlf,palmate_leaf
plmtlmtcrlt,polymethyl_methacrylate
plmtmt,plum_tomato
plmtn,palmitin
plmtr,palmature
plmtrck,plymouth_rock
plmtrrflx,pilomotor_reflex
plmtstl,plume_thistle
plmw,plum-yew
plmxn,polymyxin
pln,"pallone,papillon,pillion,pipeline,plan,plane,poplin,pull-in,pylon,polony,aphelion,hipline,plano,plain,polynya,philhellene,pliny,pollen,pleione"
plnc,"appliance,pliancy,poulenc,papilionaceae"
plnck,planck
plnckscnstnt,planck's_constant
plnckslw,planck's_law
plncksrdtnlw,planck's_radiation_law
plncltsmn,plainclothesman
plncmpn,pipeline_company
plncnt,pollen_count
plncpln,paleencephalon
plncs,planococcus
plnct,"planchet,planchette"
plnd,"poland,papilionoideae"
plndcmnt,planned_community
plndctn,upland_cotton
plndr,"plunderer,polyandry"
plndrg,plunderage
plndrm,palindrome
plndrng,plundering
plndrst,polyandrist
plndsndpr,upland_sandpiper
plndwtstr,upland_white_aster
plnfctn,plan_of_action
plnfgr,plane_figure
plnflblt,papal_infallibility
plnflr,plain_flour
plng,"playing,planning,appalling,plunge,pauling"
plngbt,polling_booth
plngc,polyangiaceae
plngcmsn,planning_commission
plngcrd,playing_card
plngd,"phalangida,phalangiidae,polling_day"
plngfld,playing_field
plngfntrst,pooling_of_interest
plngm,"polyangium,phalangium"
plngmtr,plane_geometry
plngnc,plangency
plngns,palingenesis
plngplc,polling_place
plngprd,playing_period
plngr,"phalanger,plunger"
plngrd,phalangeridae
plngrpcprntng,planographic_printing
plngts,phalangitis
plnk,"plunk,plank,uplink,plonk"
plnkbd,plank-bed
plnkng,planking
plnktn,plankton
plnktnclg,planktonic_algae
plnl,planula
plnm,"plenum,pollinium,polonium"
plnmd,polynemidae
plnml,polynomial
plnngl,plane_angle
plnprts,pyelonephritis
plnps,phalaenopsis
plnptls,phalaenoptilus
plnptntr,plenipotentiary
plnqn,palanquin
plnr,"planner,apollinaire,planera"
plnrd,palinuridae
plnrn,planarian
plnrptn,plinian_eruption
plnrs,palinurus
plnrts,polyneuritis
plns,"philaenus,polonaise,plainness,paleness,polynesia,polanisia"
plnslmnmnrd,plains_lemon_monarda
plnslng,plain_sailing
plnsm,"pleonasm,philhellenism"
plnsmn,plainsman
plnsn,polynesian
plnsndn,plains_indian
plnsng,plainsong
plnsntlr,polynesian_tattler
plnspcktgpr,plains_pocket_gopher
plnspcktms,plains_pocket_mouse
plnsspdft,plains_spadefoot
plnst,plane_seat
plnstrtdft,polyunsaturated_fat
plnstrtdftcd,polyunsaturated_fatty_acid
plnt,"plant,plenty,plaint,polenta,pieplant,planet,appellant,plantae"
plntb,pollen_tube
plntbl,plane_table
plntc,aphyllanthaceae
plntckt,plane_ticket
plntcl,plant_cell
plntclsng,plant_closing
plntdprtmnt,plant_department
plntds,plant_disease
plntf,plaintiff
plntfbr,plant_fiber
plntfml,plant_family
plntg,plantago
plntgnc,plantaginaceae
plntgnls,plantaginales
plntgns,plant_genus
plntgnt,plantagenet
plntgrdml,plantigrade_mammal
plntlg,paleontology
plntlgst,paleontologist
plntlkflglt,plantlike_flagellate
plntls,plant_louse
plntlt,plantlet
