rm	erma,hermia,irma,remy,romy,aram,hermy,hiram,ram,rem,romeo
rml	romola
rmn	ermina,erminia,erminie,harmonia,harmonie,harmony,hermina,hermine,herminia,hermione,iormina,ramona,rhiamon,romona,harman,harmon,herman,hermann,hermon,herrmann,ramon,romain,roman
rmnd	ramonda,romonda,armand,armando,armond,raimund,raymond,raymund,raymundo
rmngrd	ermengarde
rmngtn	remington
rmntrd	ermentrude
rms	ramesh,ramsay,ramsey,remus
rmstrng	armstrong
rn	ariana,arianne,aryn,eirena,eran,erena,erin,erina,erinn,erinna,erna,eryn,irena,irene,irina,oriana,raina,raine,rana,ranee,rani,rania,ranna,rayna,reena,reina,reine,rena,renae,rene,renee,renie,rennie,reyna,rhianna,rhianon,rhona,riane,riannon,rianon,rina,roana,roanna,roanne,rona,ronna,ronni,ronnie,ronny,ryann,aaron,aharon,arne,arnie,aron,arron,ernie,erny,oran,oren,orin,orion,orren,orrin,ron,ronen,roni,ryan
rnc	ranice,ronica,ronnica
rnd	randa,randee,randi,randie,randy,rhonda,ronda,hernando,rand,renado,renaud
rndl	randal,randall,randell
rndlf	randolf
rndlp	randolph
rndn	randene
rnl	raynell,renel,renell,renelle
rnld	ronalda,arnold,arnoldo,reinhold,renaldo,reynold,rinaldo,ronald
rnlds	reynolds
rnln	ernaline
rnlt	renault
rnq	ranique
rnr	rainer,rayner,raynor
rnrd	raynard,reinhard,renard,reynard
rnsl	ransell
rnsm	ransom
rnst	ernesta,ernest,ernesto,ernst
rnstn	ernestine
rnt	renata,renate,renato
rpl	raphaela,raphael,ripley
rprt	ruperta,rupert,ruperto
rql	raquel,raquela
rs	iris,orsa,rasia,risa,rissa,ros,rosa,rose,rosie,rosy,ursa,harris,hersh,rees,reese,ross,russ
rsbl	rosabel,rosabella,rosabelle
rsc	hersch,hirsch,roscoe
rscl	herschel
rsl	orsola,rasla,rayshell,rosalia,rosalie,roselia,rosella,roselle,roshelle,ursala,ursola,ursula,hershel,russel,russell
rsln	rosaleen,rosaline,rosalyn,roselin,roseline,roselyn,roslyn,ursulina,ursuline
rslnd	rosalind,rosalinda,rosalinde,rosalynd
rsmnd	rosamond,rosamund,rosemonde,rosmunda
rsmr	rosemaria,rosemarie,rosemary
rsms	erasmus
rsn	rosana,rosanna,rosanne,roseann,roseanna,roseanne,rosene,rosina,harrison,orson,urson
rsr	rosario
rst	oreste,rosetta,rosette,rosita,horst,rustie,rusty
rstl	aristotle
rstn	rustin
rsts	erastus
rsvlt	roosevelt
rt	aretha,eartha,ertha,harriet,harriett,harrietta,harriette,harriot,harriott,herta,hertha,horatia,irita,reeta,reta,retha,rheta,rhetta,rita,ruth,ruthe,ruthi,ruthie,ruthy,art,artie,erhart,hart,horatio,rhett,roth
rtc	ritch,ritchie
rtgr	rutger
rtl	hartley
rtldg	rutledge
rtn	ruthann,ruthanne,orton
rtns	hortense,hortensia,ortensia
rtr	arther,arthur,artur,arturo,rutter
rtrfrd	rutherford
rts	horatius
rtwl	hartwell
rv	reeva,riva,rivi,rivy,arvie,arvy,harv,harvey,harvie,herve,hervey,ravi
rvk	revkah,rivkah
rvl	rivalee,orville,ravil
rvn	raven,arvin,ervin,irvin,irvine,reuven
rvnd	arvind
rvng	irving
rvrd	harvard
rw	row,rowe
rwl	harwell,rawley
rwlnd	rowland
rwn	rowena,erwin,irwin
rx	roxi,roxie,roxy,rex
rxn	roxana,roxane,roxanna,roxanne,roxine
rz	roz,roze,orazio,reza
rzl	rozalie,rozele,rozella,rozelle
rzln	rozalin
rzmnd	rozamond
rzn	rozanna,rozanne,rozina
s	asia,essa,essie,essy,isa,isis,issi,issie,issy,sasha,shay,shea,shoshie,sissie,sissy,sue,susi,susie,sussi,susy,yoshi,ash,ashish,esau,hayes,isaiah,ossie,say,see,si
sb	isabeau,saba,sheba,sib,sibbie,sibby,ashby
sbl	isabel,isabella,isabelle,iseabal,isobel,sibeal,sibel,sibella,sibelle,sibilla,sibley,sibyl,sibylla,sibylle,sybil,sybila,sybilla,sybille,sybyl
sblt	isabelita
sbn	sabina,sabine,siobhan
sbr	sabra
sbrn	sabrina,osborn,osborne,osbourn,osbourne
sbrt	osbert
sbstn	sebastian,sebastiano,sebastien
sc	sacha,sascha,isaac
sclr	schuyler
scnd	secunda
scr	oscar
scrdr	schroeder
scrfc	scarface
scrlt	scarlet,scarlett
scrts	socrates
sct	scotty,scot,scott,scotti,scottie
sd	sada,sadie,sid,syd
sdl	sadella,sydel,sydelle
sdn	sidoney,sidonia,sidonnie,sydney,sidnee,sidney
sdr	isador,isadora,isadore,isidora,saudra,isidore
sdrt	siddhartha
sdw	shadow
sf	sofia,sofie,sheff,sheffie,sheffy
sfld	sheffield
sfr	siffre
sg	sig
sgd	osgood
sgfrd	siegfried,sigfrid,sigfried
sgmnd	sigmund
sgn	shaughn
sgrd	sigrid
sk	seka,sukey,suki,yoshiko,isaak,sky,skye
skl	haskel,haskell,skell,skelly
sklr	skylar,skyler
skp	skip,skipp,skippie,skippy
skpr	skipper
skptn	skipton
sl	ashely,ashlee,ashley,ashli,ashlie,ashly,isahella,sal,sallee,salli,sallie,sally,sela,selia,selie,sella,selle,shayla,shaylah,sheela,sheelah,sheila,sheilah,shel,shela,shelia,shell,shelley,shelli,shellie,shelly,sile,sisely,sisile,sue-elle,sula,saul,sly,sol,sollie,solly,sully
slb	shelba,shelbi,shelby,selby
sld	slade
sldn	shelden,sheldon
slg	ashleigh,sheelagh,shelagh,selig
slktrn	sheila-kathryn,sheilakathryn
slm	salome,selma,salem,salim,salomo,shalom,shlomo,sholom,slim
slmn	salman,salmon,salomon,salomone,solomon
sln	ashlen,sallyann,sallyanne,selena,selene,selina,seline,shalna,shalne,shaylyn,shaylynn,suellen,sloan,sloane
slnd	selinda
slng	solange
slp	shilpa
sls	sileas,silas
slstn	selestina
sltn	shelton
slv	silva,silvia,silvie,sylvia,sylvie,silvio
slvdr	salvador,salvidor
slvn	silvana,silvain,silvan,silvano,sullivan,sylvan
slvns	silvanus
slvstr	silvester,sylvester
slvtr	salvatore
sm	esma,esme,sam,sammy,hasheem,hashim,sammie,shem,sim
sml	samuela,samuella,ishmael,ismail,samuel,samuele
smn	simona,simone,simonne,shimon,simeon,simon
smnd	osmond,osmund
smnds	simmonds
smnr	sumner
smnt	samantha,simonette
smpsn	sampson
smr	esmaria,samara,samaria,seymour
smrld	esmeralda,esmerelda
smrst	somerset
sms	seamus,shamus
smsn	samson
smt	shamit,shumeet,smith,smitty
sn	sean,seana,sena,shaina,shaine,shana,shane,shani,shanie,shanna,shannah,shannen,shannon,shanon,shaun,shauna,shayna,shayne,sheena,shena,shina,shoshana,shoshanna,siana,sianna,sonia,sonni,sonnie,sonnnie,sonny,sonya,sosanna,sunny,susan,susana,susann,susanna,susannah,susanne,hassan,husain,husein,hussein,shanan,shannan,son
snc	sancho,sauncho
snclr	sinclair,sinclare
snd	sande,sandi,sandie,sandy,sandye,shanda,shandee,shandie,shandy,sindee,sinead
sndr	sandra,saundra,shandra,sondra,sander,sandor,sandro,saunder
sndrs	sanders,saunders
sndrsn	sanderson,saunderson
snfrd	sanford
snj	sonja
snk	sashenka
snsn	sunshine,sanson,sansone
snt	shanta,shantee,susanetta
sp	sophey,sophi,sophia,sophie,shep
spd	spud
spk	spike
spnc	spence
spncr	spencer
spns	spense
spnsr	spenser
spr	sapphira,sapphire,sephira,spiro
sprd	shepard,shepherd,sheppard,shepperd
sprk	sparky
sprn	sophronia
sprs	spiros
sr	sara,sarah,saree,sari,sayre,shara,sharai,shari,sharia,sharie,sharra,sheeree,sher,sheree,sheri,sherie,sherri,sherrie,sherry,sherye,shir,shira,shirah,sayer
src	sorcha
srdn	sheridan
srg	sarge,serge,sergei,sergio
srgnt	sargent,sergeant,sergent
srjn	sarajane
srl	sharl,sharla,sharyl,sheril,sherill,sheryl,shirl,shirlee,shirley,israel
srlck	sherlock,sherlocke,shurlock,shurlocke
srln	sharleen,sharlene,sharline,sherilyn,sherline,shirleen,shirlene,shirline
srmn	sherman
srn	sara-ann,saraann,sarena,sarene,sarina,sarine,serena,serene,sharna,sharon,sharona,sharron
srnvs	srinivas
srs	sayers,sayres
srt	sarette,sarita,sharity,shorty
srwd	sherwood,shurwood
srwn	sherwin
srwnd	sherwynd
st	esta,hestia,susette,hasty,seth,stu
stbn	esteban
stc	eustacia,stace,stacee,stacey,staci,stacia,stacie,stacy,eustace
stdrd	stoddard
stf	stefa,steffi,steffie
stfn	stafani,stefania,stefanie,steffane,stefan,stefano,steffen
stfrd	staffard,stafford,staford
stg	stig
stl	estel,estele,estell,estella,estelle,stella
stlmn	stillman,stillmann
stn	austin,austina,austine,ashton,austen,easton,stan,sutton
stndfrd	standford
stnfld	stanfield
stnfrd	stanford
stng	sting
stngs	hastings
stnk	stinky
stnl	stanley,stanly
stnlg	stanleigh
stnslw	stanislaw
stntn	stanton
stnwd	stanwood
stp	stepha,stephi,stephie
stpn	stephana,stephani,stephanie,stephannie,stephenie,stephine,stephan,stephen
stpns	stephanus
str	astra,easter,ester,esther,hester,hesther,star,starr,storey
strd	astrid
strgs	sturgis
strl	estrella,starla
strln	starlene,starlin
strlnd	sutherland
strlng	sterling,stirling
strlt	estrellita
strm	storm,stormi,stormie,stormy
strn	stearn,stearne,stern,sterne
strt	stuart
strx	astrix
sts	stesha
stv	steve,stevie,stevy
stvn	stevana,stevena,istvan,steven
stvrs	stavros
stw	stew
stwrd	steward
stwrt	stewart
svn	savina,sven
svrt	sivert
sw	saw,shaw
swl	oswell
swld	oswald
swn	shawn,shawna,shawnee,swen
swr	sawyer,sawyere
swrd	siward
sx	sioux,siouxie,sax,saxe
sxn	saxon
sz	suzi,suzie,suzy,suzzy
szn	suzan,suzann,suzanna,suzanne
szt	suzetta,suzette
t	etta,etti,ettie,etty,hatti,hattie,hatty,heath,hetti,hettie,hetty,otha,tate,thea,theo,thia,tia,uta,yetta,yettie,yetty,hoyt,hyatt,otho,otto,tait,taite,tito,ty,tye
tb	tabbi,tabbie,tabby,tobe,tobey,tobi,tobie,toby,tobye,tybi,tybie,tab,tabb,tobiah
tbd	thibaud
tbld	theobald,tibold,tiebold
tblt	thebault,tybalt
tbn	tabina,tobin
tbr	taber,tabor
tbs	tobias
tbt	tabatha,tabbatha,tabbitha,tabitha,thibaut,tiebout,tobit
tc	thatch
tck	tuck,tuckie,tucky
tckr	tucker
tclf	heathcliff
tcr	thacher,thatcher
td	ted,tedda,teddi,teddie,teddy,tedi,theada,theda,tad,tadd,taddeo,tedd,tedie,thad,tod,todd,toddie,toddy
tdmn	tedman
tdmnd	tedmund
tdr	tedra,teodora,theadora,theodora,teador,teodoor,teodor,teodoro,theodor,theodore,tudor
tdrc	teodorico,thedric,theodoric
tdrck	tedrick,thedrick
tds	theodosia,taddeus,tadeas,thaddeus,thaddius,thaddus,thadeus
tf	taffy,tiff,tiffi,tiffie,tiffy
tfn	tiffani,tiffanie,tiffany
tkl	thekla
tl	ethel,ethyl,othelia,othella,othilia,othilie,ottilie,talia,tallia,tallie,tally,talya,talyah,tella,thalia,tillie,tilly,othello,tull,tulley,tully
tlbrt	ethelbert,talbert
tlbt	talbot
tld	ethelda,tilda,tildi,tildie,tildy
tlm	thelma
tln	ethelin,etheline,ethelyn
tlnd	ethelind
tlnt	atalanta,atlanta,atlante
tlr	tailor,taylor,tiler,tyler
tlrd	ethelred
tm	tami,tamma,tammi,tammie,tammy,tatum,tim,timi,timmi,timmie,timmy,toma,tomi,tommi,tommie,tommy,tam,thom,tom,tome
tmk	tamiko,tomiko
tmkn	tomkin
tmln	tomlin
tmn	tymon
tmp	temp
tmpl	temple
tmpltn	templeton
tmr	tamar,tamara,tamarah,tamarra,tamera,tammara,tamra
tms	thomasa,tamas,thomas,tomas
tmsn	thomasin,thomasina,thomasine,tomasina,tomasine
tmt	timothea,timothee,timothy,tymothy
tmts	timotheus
tn	athena,athene,tana,tani,tania,tanya,tatiana,tatiania,teane,teena,tiana,tiena,tina,tine,toni,tonia,tonie,tony,tonya,tyne,ethan,etienne,tan,tann,tanney,tannie,tanny,thain,thaine,thane,thayne,tonnie,tynan
tnd	tandi,tandie,tandy
tnr	tanner
tns	tansy
tnt	toinette
tpls	theophyllus
tpn	tiphani,tiphanie,tiphany
tr	heather,tara,tarah,tarra,tarrah,tera,teri,terra,terri,terrie,terry,terrye,torey,tori,torie,torrie,tory,thor,tore,torr,torre,torrey,torry,tray,tre,trey,troy
trc	trace,tracee,tracey,traci,tracie,tracy,tricia
trd	truda,trude,trudey,trudi,trudie,trudy
trj	terri-jo
trl	teryl,trula,terrel,terrell,terrill,tirrell
trmn	tremain,tremaine,tremayne,truman
trn	taryn,teriann,terina,terrianne,therine,tierney,trenna,trina,tharen,thorn,thornie,thorny,torin,torrin,tyrone
trnc	tarrance,terence,terencio,terrance,terrence,torrance,torrence
trndk	thorndike
trnr	turner
trnt	tarrant,trent
trntn	thornton,trenton
trp	thorpe,trip
trs	teresa,terese,teressa,theresa,therese,theressa,tresa,tressa,trish,trisha,tyrus
trsc	trescha
trsmr	theresa-marie
trsn	teresaanne,teresina,tersina,theresina
trst	teresita,theresita,trista
trstn	thorstein,thorsten,thurstan,thurston,tristan
trtz	tiertza
trv	trev
trvld	thorvald
trvr	traver,trevar,trever,trevor
trvrs	travers
trvs	travis
trx	trix,trixi,trixie,trixy
trz	terza
trzn	tarzan
ts	tasha,tasia,tess,tessa,tessi,tessie,tessy,tish,tisha,tootsie,otes,otis,titos,titus
tsd	tuesday
tsn	tyson
tv	tova,tove
twl	twila,twyla
twn	tawnya,town,towney,townie,towny
twnsnd	townsend
tws	tawsha
txtr	thaxter
v	ava,avie,aviva,avivah,eva,eve,evey,evie,evvie,evvy,evy,havivah,ivie,ivy,vi,viv,viva,vivi,vivia,vivie,ave,avi,ev
vb	vibhu
vc	vic
vck	vicki,vickie,vicky,vick
vcl	vachel
vclv	vaclav
vctr	victoria,victor
vd	veda,vida
vgn	vaughan,vaughn
vj	vijay
vk	viki,vikki,vikkie,vikky
vl	val,vale,valli,vallie,vally,viola,viole,vail
vld	valeda,valida,vlad
vldmr	valdemar,vladamir,vladimir
vlm	valma,velma,vilma,vilhelm
vlmn	vilhelmina
vln	aveline,evaleen,eveleen,evelina,eveline,evelyn,valene,valina
vlnc	valencia
vlnk	valenka
vlnt	valentia,violante
vlntn	valentina,valentine,valentin
vlr	valaree,valaria,valera,valeria,valerie,valery,valerye,valry
vlt	violet,violetta,violette
vltr	voltaire
vlvt	velvet
vn	evania,evanne,evonne,ivonne,van,vania,vanna,vanni,vannie,vanny,vanya,vena,vin,vina,vinni,vinnie,vinny,vivian,viviana,vivianna,vivianne,vivien,viviene,vivienne,viviyan,vivyan,vivyanne,vonni,vonnie,vonny,yvonne,evan,haven,ivan,von
vnc	vance,vince
vncnt	vincent
vncnts	vincents
vnd	vanda,yovonnda,vinod
vngl	evangelia
vngln	evangelin,evangelina,evangeline
vnkt	venkat
vns	vanessa,venus
vnt	venita,vinita
vntr	ventura
vr	ivory,vera,vere,veriee,avery,ivor
vrd	everard
vrds	veradis
vrg	virgie,verge,virge
vrgl	vergil,virgil,virgilio
vrgn	virgina,virginia,virginie
vrl	averil,averyl,avril,verile,verla,averell,averill
vrm	avraham,avram,avrom
vrn	verena,verene,verina,verine,verna,vern,verne,vernen,verney,vernon
vrnc	vernice,veronica
vrnk	veronika,veronike
vrnq	veronique
vrnr	vernor
vrt	avrit,everett
vs	avis,yves
vsl	vasili,vasily,vassili,vassily
vsls	vasilis
vt	evette,evita,ivett,ivette,vita,vitia,yevette,yvette,vite,vito
vtr	vitoria,vittoria
w	hew,hewe,hewie,howie,way,wye
wb	web,webb
wbr	weber
wbstr	webster
wcng	woochang
wd	haywood,heywood,wade,wood,woodie,woody
wdmn	woodman
wdr	weidar,weider
wdrw	woodrow
wdswrt	wadsworth
wjc	wojciech
wk	wake
wkfld	wakefield
wl	wallie,wally,waly,wilie,willa,willi,willie,willy,wiley,will,willey,wylie
wlb	welbie,welby
wlbl	willabella
wlbr	wilber,wilbur
wlbrn	wilburn
wlbrt	wilbert,wilburt
wlc	wallace,wallache,welch
wld	wald,waldo,waleed
wldmr	waldemar
wldn	walden,waldon,wilden,wildon,willdon
wlf	wolf,wolfie,wolfy
wlfgng	wolfgang
wlfrd	wilfred,wilfrid
wlfrm	wolfram
wlk	wilek
wlkr	walker
wlm	wilma,wylma,wilhelm,willem,william
wlmn	wilhelmina,wilhelmine,willamina
wlmr	wilmar,wilmer
wlmt	wilmette,willmott
wln	wileen,wilona,wilone,waylan,waylen,waylin,waylon,weylin
wlnd	wayland
wlr	wheeler
wlrd	willard
wls	wallis,wallas,walsh,wells,welsh,willis
wlsn	wilson
wlt	willetta,willette,willyt,walt,wilt
wltn	walton,wilton
wltr	walter,walther
wlw	willow,wilow
wn	wenona,wenonah,wini,winna,winnah,winne,winni,winnie,winny,winona,winonah,wynn,wynne,wynnie,wynny,ewan,owen,wain,waine,wayne,win,winn,wyn
wnd	wanda,wandie,wenda,wendi,wendie,wendy,windy
wndl	wendall,wendel,wendell
wndln	wendeline
wndm	windham,wyndham
wnds	wandis
wnfld	winfield,winifield
wnfrd	winifred,winnifred,winford,winfred
wng	wang
wnslw	winslow
wnstn	winston
wnt	waneta
wntn	winton,wynton
wntrp	winthrop
wnwrgt	wainwright
wr	ware
wrd	hayward,howard,ward,warde
wrdn	warden,worden
wrgt	wright
wrn	wren,wrennie,warren
wrng	waring
wrnr	warner,werner
wrt	ewart,worth,worthy
wrtngtn	worthington
ws	wash,wes
wsl	wesley,weslie
wsngtn	washington
wst	west
wstbrk	westbrook,westbrooke
wstl	westley
wstlg	westleigh
wstn	weston
wt	hewet,hewett,hewitt,wait,waite,wat,whit,wiatt,wit,wittie,witty,wyatt
wtb	whitby
wtkr	whitaker,whittaker
wtld	witold
wtmn	whitman
wtn	whitney,wyatan
wtr	waiter
wvrl	waverley,waverly
xl	xylia,axel
xln	xylina
xmns	ximenes,xymenes
xmnz	ximenez
xn	xena,xenia
xns	xenos
xrxs	xerxes
xvr	xaviera,xavier,xever
z	izzi,zea,zia,zoe,aziz,ez,izzy,ozzie,ozzy
zb	zeb
zbd	zebadiah,zebedee
zbl	izabel
zbln	zebulen,zebulon
zbrn	zabrina
zc	zach
zck	zack
zckr	zackariah
zcl	ezechiel
zcr	zacharia,zachariah,zacharie,zachary,zacherie,zachery,zechariah
zcrs	zacharias
zd	zed
zdk	zedekiah
zk	hezekiah,izaak,izak,zak,zeke
zkl	ezekiel
zl	hazel,zola,zollie,zolly
zld	zelda
zlg	zelig
zlm	zelma,zulema
zlmn	zalman
zlv	zilvia
zn	zena,zenia,zonnya,zuzana,zane
znd	zonda
zndr	zandra,zondra
znt	zaneta
zp	zippy
zr	zahara,zara,zarah,zaria,zora,zorah,ezra,zary,zorro
zrd	zared
zrk	zerk
zrl	zarla
zrn	zorana,zorina,zorine
zs	zeus
zszs	zsa zsa,zsazsa
zt	zita
ztl	zitella
